,Epoch,Class,Accuracy,F1-Score,Precision,Recall,AUC-ROC,Hamming Loss,TP,TN,FP,FN
769,10,premature ventricular contractions,0.9765625,0,0,0.0,0.742,0.0234375,0.0,250.0,0.0,6.0
770,10,prolonged P wave,0.99609375,0,0,0.0,0.5176470588235293,0.00390625,0.0,255.0,0.0,1.0
771,10,prolonged pr interval,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
772,10,prolonged qt interval,0.98828125,0,0,0.0,0.7747035573122529,0.01171875,0.0,253.0,0.0,3.0
773,10,qwave abnormal,0.95703125,0,0,0.0,0.6593692022263451,0.04296875,0.0,245.0,0.0,11.0
774,10,right atrial  high voltage,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
775,10,right atrial hypertrophy,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
776,10,right axis deviation,0.98828125,0,0,0.0,0.852437417654809,0.01171875,0.0,253.0,0.0,3.0
777,10,right bundle branch block,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
778,10,right ventricular hypertrophy,0.9921875,0,0,0.0,0.8228346456692913,0.0078125,0.0,254.0,0.0,2.0
779,10,s t changes,0.89453125,0,0,0.0,0.6635937247290958,0.10546875,0.0,229.0,0.0,27.0
780,10,shortened pr interval,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
781,10,sinoatrial block,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
782,10,sinus arrest,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
783,10,sinus arrhythmia,0.9375,0,0,0.0,0.5244791666666666,0.0625,0.0,240.0,0.0,16.0
784,10,sinus bradycardia,0.60546875,0,0,0.0,0.7664005110188438,0.39453125,0.0,155.0,0.0,101.0
785,10,sinus rhythm,0.80859375,0,0,0.0,0.5120772946859903,0.19140625,0.0,207.0,0.0,49.0
786,10,sinus tachycardia,0.85546875,0,0,0.0,0.7593483894853759,0.14453125,0.0,219.0,0.0,37.0
787,10,st depression,0.94921875,0,0,0.0,0.7613168724279835,0.05078125,0.0,243.0,0.0,13.0
788,10,st interval abnormal,0.98046875,0,0,0.0,0.4844621513944223,0.01953125,0.0,251.0,0.0,5.0
789,10,supraventricular premature beats,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
790,10,supraventricular tachycardia,0.99609375,0,0,0.0,1.0,0.00390625,0.0,255.0,0.0,1.0
791,10,t wave abnormal,0.84375,0,0,0.0,0.5662037037037035,0.15625,0.0,216.0,0.0,40.0
792,10,t wave inversion,0.88671875,0,0,0.0,0.7008962479112866,0.11328125,0.0,227.0,0.0,29.0
793,10,tall p wave,0.99609375,0,0,0.0,0.9450980392156862,0.00390625,0.0,255.0,0.0,1.0
794,10,u wave abnormal,0.9921875,0,0,0.0,0.06889763779527558,0.0078125,0.0,254.0,0.0,2.0
795,10,ventricular escape beat,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
796,10,ventricular escape rhythm,0.99609375,0,0,0.0,0.1098039215686275,0.00390625,0.0,255.0,0.0,1.0
797,10,ventricular fibrillation,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
798,10,ventricular flutter,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
799,10,wolff parkinson white pattern,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
800,11,1st degree av block,0.98046875,0,0,0.0,0.41434262948207173,0.01953125,0.0,251.0,0.0,5.0
801,11,2nd degree av block,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
802,11,accelerated atrial escape rhythm,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
803,11,accelerated idioventricular rhythm,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
804,11,accelerated junctional rhythm,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
805,11,acute myocardial infarction,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
806,11,anterior myocardial infarction,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
807,11,atrial escape beat,0.99609375,0,0,0.0,0.9098039215686274,0.00390625,0.0,255.0,0.0,1.0
808,11,atrial flutter,0.79296875,0,0,0.0,0.8063017009015708,0.20703125,0.0,203.0,0.0,53.0
809,11,atrial rhythm,0.99609375,0,0,0.0,0.8823529411764706,0.00390625,0.0,255.0,0.0,1.0
810,11,atrial tachycardia,0.99609375,0,0,0.0,0.8823529411764706,0.00390625,0.0,255.0,0.0,1.0
811,11,atrioventricular dissociation,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
812,11,atrioventricular junctional rhythm,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
813,11,atrioventricular reentrant tachycardia,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
814,11,av block,0.99609375,0,0,0.0,0.7294117647058824,0.00390625,0.0,255.0,0.0,1.0
815,11,blocked premature atrial contraction,0.9921875,0,0,0.0,0.797244094488189,0.0078125,0.0,254.0,0.0,2.0
816,11,bradycardia,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
817,11,brugada,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
818,11,bundle branch block,0.984375,0,0,0.0,0.3323412698412699,0.015625,0.0,252.0,0.0,4.0
819,11,clockwise or counterclockwise vectorcardiographic loop,0.96875,0,0,0.0,0.6622983870967741,0.03125,0.0,248.0,0.0,8.0
820,11,complete heart block,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
821,11,complete left bundle branch block,0.9921875,0,0,0.0,0.17322834645669288,0.0078125,0.0,254.0,0.0,2.0
822,11,complete right bundle branch block,0.9609375,0,0,0.0,0.8556910569105691,0.0390625,0.0,246.0,0.0,10.0
823,11,decreased qt interval,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
824,11,early repolarization,0.98828125,0,0,0.0,0.38208168642951246,0.01171875,0.0,253.0,0.0,3.0
825,11,fusion beats,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
826,11,incomplete left bundle branch block,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
827,11,incomplete right bundle branch block,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
828,11,junctional escape,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
829,11,junctional premature complex,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
830,11,junctional tachycardia,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
831,11,left anterior fascicular block,0.98046875,0,0,0.0,0.5593625498007968,0.01953125,0.0,251.0,0.0,5.0
832,11,left atrial enlargement,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
833,11,left atrial hypertrophy,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
834,11,left axis deviation,0.9609375,0,0,0.0,0.5182926829268293,0.0390625,0.0,246.0,0.0,10.0
835,11,left bundle branch block,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
836,11,left posterior fascicular block,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
837,11,left ventricular high voltage,0.87890625,0,0,0.0,0.39010752688172046,0.12109375,0.0,225.0,0.0,31.0
838,11,left ventricular hypertrophy,0.98046875,0,0,0.0,0.8127490039840638,0.01953125,0.0,251.0,0.0,5.0
839,11,low qrs voltages,0.98046875,0,0,0.0,0.9689243027888446,0.01953125,0.0,251.0,0.0,5.0
840,11,mobitz type II atrioventricular block,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
841,11,mobitz type i wenckebach atrioventricular block,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
842,11,myocardial infarction,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
843,11,nonspecific intraventricular conduction disorder,0.9921875,0,0,0.0,0.9271653543307087,0.0078125,0.0,254.0,0.0,2.0
844,11,p wave change,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
845,11,pacing rhythm,0.96875,0,0,0.0,0.42691532258064513,0.03125,0.0,248.0,0.0,8.0
846,11,paroxysmal ventricular tachycardia,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
847,11,poor R wave Progression,0.98046875,0,0,0.0,0.7553784860557768,0.01953125,0.0,251.0,0.0,5.0
848,11,premature atrial contraction,0.96875,0,0,0.0,0.6975806451612904,0.03125,0.0,248.0,0.0,8.0
849,11,premature ventricular contractions,0.9765625,0,0,0.0,0.6793333333333333,0.0234375,0.0,250.0,0.0,6.0
850,11,prolonged P wave,0.99609375,0,0,0.0,0.3921568627450981,0.00390625,0.0,255.0,0.0,1.0
851,11,prolonged pr interval,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
852,11,prolonged qt interval,0.98828125,0,0,0.0,0.7338603425559947,0.01171875,0.0,253.0,0.0,3.0
853,11,qwave abnormal,0.95703125,0,0,0.0,0.6649350649350649,0.04296875,0.0,245.0,0.0,11.0
854,11,right atrial  high voltage,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
855,11,right atrial hypertrophy,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
856,11,right axis deviation,0.98828125,0,0,0.0,0.8010540184453229,0.01171875,0.0,253.0,0.0,3.0
857,11,right bundle branch block,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
858,11,right ventricular hypertrophy,0.9921875,0,0,0.0,0.8031496062992126,0.0078125,0.0,254.0,0.0,2.0
859,11,s t changes,0.89453125,0,0,0.0,0.6488759501859939,0.10546875,0.0,229.0,0.0,27.0
860,11,shortened pr interval,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
861,11,sinoatrial block,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
862,11,sinus arrest,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
863,11,sinus arrhythmia,0.9375,0,0,0.0,0.5026041666666667,0.0625,0.0,240.0,0.0,16.0
864,11,sinus bradycardia,0.60546875,0,0,0.0,0.8473969977642927,0.39453125,0.0,155.0,0.0,101.0
865,11,sinus rhythm,0.80859375,0,0,0.0,0.48402839396628217,0.19140625,0.0,207.0,0.0,49.0
866,11,sinus tachycardia,0.85546875,0,0,0.0,0.7810687399728495,0.14453125,0.0,219.0,0.0,37.0
867,11,st depression,0.94921875,0,0,0.0,0.658752769863881,0.05078125,0.0,243.0,0.0,13.0
868,11,st interval abnormal,0.98046875,0,0,0.0,0.4613545816733068,0.01953125,0.0,251.0,0.0,5.0
869,11,supraventricular premature beats,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
870,11,supraventricular tachycardia,0.99609375,0,0,0.0,1.0,0.00390625,0.0,255.0,0.0,1.0
871,11,t wave abnormal,0.84375,0,0,0.0,0.601388888888889,0.15625,0.0,216.0,0.0,40.0
872,11,t wave inversion,0.88671875,0,0,0.0,0.6677806471213732,0.11328125,0.0,227.0,0.0,29.0
873,11,tall p wave,0.99609375,0,0,0.0,0.9686274509803922,0.00390625,0.0,255.0,0.0,1.0
874,11,u wave abnormal,0.9921875,0,0,0.0,0.027559055118110243,0.0078125,0.0,254.0,0.0,2.0
875,11,ventricular escape beat,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
876,11,ventricular escape rhythm,0.99609375,0,0,0.0,0.09411764705882353,0.00390625,0.0,255.0,0.0,1.0
877,11,ventricular fibrillation,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
878,11,ventricular flutter,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
879,11,wolff parkinson white pattern,1.0,0,0,0.0,,0.0,0.0,256.0,0.0,0.0
880,12,1st degree av block,0.98046875,0.0,0.0,0.0,0.4756972111553785,0.01953125,0.0,251.0,0.0,5.0
881,12,2nd degree av block,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
882,12,accelerated atrial escape rhythm,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
883,12,accelerated idioventricular rhythm,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
884,12,accelerated junctional rhythm,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
885,12,acute myocardial infarction,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
886,12,anterior myocardial infarction,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
887,12,atrial escape beat,0.99609375,0.0,0.0,0.0,0.8745098039215686,0.00390625,0.0,255.0,0.0,1.0
888,12,atrial flutter,0.79296875,0.0,0.0,0.0,0.7800910865322057,0.20703125,0.0,203.0,0.0,53.0
889,12,atrial rhythm,0.99609375,0.0,0.0,0.0,0.8980392156862745,0.00390625,0.0,255.0,0.0,1.0
890,12,atrial tachycardia,0.99609375,0.0,0.0,0.0,0.8313725490196078,0.00390625,0.0,255.0,0.0,1.0
891,12,atrioventricular dissociation,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
892,12,atrioventricular junctional rhythm,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
893,12,atrioventricular reentrant tachycardia,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
894,12,av block,0.99609375,0.0,0.0,0.0,0.7686274509803921,0.00390625,0.0,255.0,0.0,1.0
895,12,blocked premature atrial contraction,0.9921875,0.0,0.0,0.0,0.6614173228346457,0.0078125,0.0,254.0,0.0,2.0
896,12,bradycardia,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
897,12,brugada,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
898,12,bundle branch block,0.984375,0.0,0.0,0.0,0.1775793650793651,0.015625,0.0,252.0,0.0,4.0
899,12,clockwise or counterclockwise vectorcardiographic loop,0.96875,0.0,0.0,0.0,0.5972782258064515,0.03125,0.0,248.0,0.0,8.0
900,12,complete heart block,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
901,12,complete left bundle branch block,0.9921875,0.0,0.0,0.0,0.039370078740157466,0.0078125,0.0,254.0,0.0,2.0
902,12,complete right bundle branch block,0.9609375,0.0,0.0,0.0,0.7914634146341464,0.0390625,0.0,246.0,0.0,10.0
903,12,decreased qt interval,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
904,12,early repolarization,0.98828125,0.0,0.0,0.0,0.5862977602108037,0.01171875,0.0,253.0,0.0,3.0
905,12,fusion beats,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
906,12,incomplete left bundle branch block,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
907,12,incomplete right bundle branch block,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
908,12,junctional escape,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
909,12,junctional premature complex,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
910,12,junctional tachycardia,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
911,12,left anterior fascicular block,0.98046875,0.0,0.0,0.0,0.4318725099601594,0.01953125,0.0,251.0,0.0,5.0
912,12,left atrial enlargement,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
913,12,left atrial hypertrophy,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
914,12,left axis deviation,0.9609375,0.0,0.0,0.0,0.46260162601626015,0.0390625,0.0,246.0,0.0,10.0
915,12,left bundle branch block,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
916,12,left posterior fascicular block,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
917,12,left ventricular high voltage,0.87890625,0.0,0.0,0.0,0.38738351254480285,0.12109375,0.0,225.0,0.0,31.0
918,12,left ventricular hypertrophy,0.98046875,0.0,0.0,0.0,0.6908366533864542,0.01953125,0.0,251.0,0.0,5.0
919,12,low qrs voltages,0.98046875,0.0,0.0,0.0,0.9792828685258965,0.01953125,0.0,251.0,0.0,5.0
920,12,mobitz type II atrioventricular block,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
921,12,mobitz type i wenckebach atrioventricular block,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
922,12,myocardial infarction,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
923,12,nonspecific intraventricular conduction disorder,0.9921875,0.0,0.0,0.0,0.8700787401574803,0.0078125,0.0,254.0,0.0,2.0
924,12,p wave change,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
925,12,pacing rhythm,0.96875,0.0,0.0,0.0,0.3487903225806452,0.03125,0.0,248.0,0.0,8.0
926,12,paroxysmal ventricular tachycardia,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
927,12,poor R wave Progression,0.98046875,0.0,0.0,0.0,0.6294820717131474,0.01953125,0.0,251.0,0.0,5.0
928,12,premature atrial contraction,0.96875,0.0,0.0,0.0,0.640625,0.03125,0.0,248.0,0.0,8.0
929,12,premature ventricular contractions,0.9765625,0.0,0.0,0.0,0.476,0.0234375,0.0,250.0,0.0,6.0
930,12,prolonged P wave,0.99609375,0.0,0.0,0.0,0.44313725490196076,0.00390625,0.0,255.0,0.0,1.0
931,12,prolonged pr interval,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
932,12,prolonged qt interval,0.98828125,0.0,0.0,0.0,0.8194993412384717,0.01171875,0.0,253.0,0.0,3.0
933,12,qwave abnormal,0.95703125,0.0,0.0,0.0,0.5795918367346939,0.04296875,0.0,245.0,0.0,11.0
934,12,right atrial  high voltage,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
935,12,right atrial hypertrophy,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
936,12,right axis deviation,0.98828125,0.0,0.0,0.0,0.6627140974967062,0.01171875,0.0,253.0,0.0,3.0
937,12,right bundle branch block,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
938,12,right ventricular hypertrophy,0.9921875,0.0,0.0,0.0,0.6653543307086615,0.0078125,0.0,254.0,0.0,2.0
939,12,s t changes,0.89453125,0.0,0.0,0.0,0.586608442503639,0.10546875,0.0,229.0,0.0,27.0
940,12,shortened pr interval,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
941,12,sinoatrial block,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
942,12,sinus arrest,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
943,12,sinus arrhythmia,0.9375,0.0,0.0,0.0,0.46822916666666664,0.0625,0.0,240.0,0.0,16.0
944,12,sinus bradycardia,0.625,0.11111111111111112,0.8571428571428571,0.0594059405940594,0.8821462791440434,0.375,6.0,154.0,1.0,95.0
945,12,sinus rhythm,0.80859375,0.0,0.0,0.0,0.4600216898353544,0.19140625,0.0,207.0,0.0,49.0
946,12,sinus tachycardia,0.85546875,0.0,0.0,0.0,0.7244230531901765,0.14453125,0.0,219.0,0.0,37.0
947,12,st depression,0.94921875,0.0,0.0,0.0,0.558088002532447,0.05078125,0.0,243.0,0.0,13.0
948,12,st interval abnormal,0.98046875,0.0,0.0,0.0,0.6039840637450199,0.01953125,0.0,251.0,0.0,5.0
949,12,supraventricular premature beats,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
950,12,supraventricular tachycardia,0.99609375,0.0,0.0,0.0,1.0,0.00390625,0.0,255.0,0.0,1.0
951,12,t wave abnormal,0.84375,0.0,0.0,0.0,0.5861111111111111,0.15625,0.0,216.0,0.0,40.0
952,12,t wave inversion,0.88671875,0.0,0.0,0.0,0.6234239708339663,0.11328125,0.0,227.0,0.0,29.0
953,12,tall p wave,0.99609375,0.0,0.0,0.0,0.9490196078431372,0.00390625,0.0,255.0,0.0,1.0
954,12,u wave abnormal,0.9921875,0.0,0.0,0.0,0.02165354330708663,0.0078125,0.0,254.0,0.0,2.0
955,12,ventricular escape beat,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
956,12,ventricular escape rhythm,0.99609375,0.0,0.0,0.0,0.3411764705882353,0.00390625,0.0,255.0,0.0,1.0
957,12,ventricular fibrillation,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
958,12,ventricular flutter,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
959,12,wolff parkinson white pattern,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
960,13,1st degree av block,0.98046875,0.0,0.0,0.0,0.5322709163346614,0.01953125,0.0,251.0,0.0,5.0
961,13,2nd degree av block,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
962,13,accelerated atrial escape rhythm,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
963,13,accelerated idioventricular rhythm,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
964,13,accelerated junctional rhythm,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
965,13,acute myocardial infarction,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
966,13,anterior myocardial infarction,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
967,13,atrial escape beat,0.99609375,0.0,0.0,0.0,0.7647058823529411,0.00390625,0.0,255.0,0.0,1.0
968,13,atrial flutter,0.79296875,0.0,0.0,0.0,0.7686587972859932,0.20703125,0.0,203.0,0.0,53.0
969,13,atrial rhythm,0.99609375,0.0,0.0,0.0,0.8588235294117648,0.00390625,0.0,255.0,0.0,1.0
970,13,atrial tachycardia,0.99609375,0.0,0.0,0.0,0.6666666666666667,0.00390625,0.0,255.0,0.0,1.0
971,13,atrioventricular dissociation,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
972,13,atrioventricular junctional rhythm,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
973,13,atrioventricular reentrant tachycardia,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
974,13,av block,0.99609375,0.0,0.0,0.0,0.7764705882352941,0.00390625,0.0,255.0,0.0,1.0
975,13,blocked premature atrial contraction,0.9921875,0.0,0.0,0.0,0.5334645669291338,0.0078125,0.0,254.0,0.0,2.0
976,13,bradycardia,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
977,13,brugada,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
978,13,bundle branch block,0.984375,0.0,0.0,0.0,0.13690476190476186,0.015625,0.0,252.0,0.0,4.0
979,13,clockwise or counterclockwise vectorcardiographic loop,0.96875,0.0,0.0,0.0,0.5826612903225806,0.03125,0.0,248.0,0.0,8.0
980,13,complete heart block,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
981,13,complete left bundle branch block,0.9921875,0.0,0.0,0.0,0.013779527559055094,0.0078125,0.0,254.0,0.0,2.0
982,13,complete right bundle branch block,0.9609375,0.0,0.0,0.0,0.7296747967479675,0.0390625,0.0,246.0,0.0,10.0
983,13,decreased qt interval,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
984,13,early repolarization,0.98828125,0.0,0.0,0.0,0.6534914361001317,0.01171875,0.0,253.0,0.0,3.0
985,13,fusion beats,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
986,13,incomplete left bundle branch block,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
987,13,incomplete right bundle branch block,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
988,13,junctional escape,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
989,13,junctional premature complex,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
990,13,junctional tachycardia,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
991,13,left anterior fascicular block,0.98046875,0.0,0.0,0.0,0.38326693227091635,0.01953125,0.0,251.0,0.0,5.0
992,13,left atrial enlargement,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
993,13,left atrial hypertrophy,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
994,13,left axis deviation,0.9609375,0.0,0.0,0.0,0.43495934959349597,0.0390625,0.0,246.0,0.0,10.0
995,13,left bundle branch block,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
996,13,left posterior fascicular block,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
997,13,left ventricular high voltage,0.87890625,0.0,0.0,0.0,0.3978494623655914,0.12109375,0.0,225.0,0.0,31.0
998,13,left ventricular hypertrophy,0.98046875,0.0,0.0,0.0,0.5880478087649402,0.01953125,0.0,251.0,0.0,5.0
999,13,low qrs voltages,0.98046875,0.0,0.0,0.0,0.9689243027888446,0.01953125,0.0,251.0,0.0,5.0
1000,13,mobitz type II atrioventricular block,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
1001,13,mobitz type i wenckebach atrioventricular block,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
1002,13,myocardial infarction,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
1003,13,nonspecific intraventricular conduction disorder,0.9921875,0.0,0.0,0.0,0.765748031496063,0.0078125,0.0,254.0,0.0,2.0
1004,13,p wave change,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
1005,13,pacing rhythm,0.96875,0.0,0.0,0.0,0.341733870967742,0.03125,0.0,248.0,0.0,8.0
1006,13,paroxysmal ventricular tachycardia,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
1007,13,poor R wave Progression,0.98046875,0.0,0.0,0.0,0.5633466135458167,0.01953125,0.0,251.0,0.0,5.0
1008,13,premature atrial contraction,0.96875,0.0,0.0,0.0,0.5559475806451613,0.03125,0.0,248.0,0.0,8.0
1009,13,premature ventricular contractions,0.9765625,0.0,0.0,0.0,0.344,0.0234375,0.0,250.0,0.0,6.0
1010,13,prolonged P wave,0.99609375,0.0,0.0,0.0,0.5098039215686274,0.00390625,0.0,255.0,0.0,1.0
1011,13,prolonged pr interval,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
1012,13,prolonged qt interval,0.98828125,0.0,0.0,0.0,0.8629776021080369,0.01171875,0.0,253.0,0.0,3.0
1013,13,qwave abnormal,0.95703125,0.0,0.0,0.0,0.5476808905380334,0.04296875,0.0,245.0,0.0,11.0
1014,13,right atrial  high voltage,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
1015,13,right atrial hypertrophy,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
1016,13,right axis deviation,0.98828125,0.0,0.0,0.0,0.5546772068511199,0.01171875,0.0,253.0,0.0,3.0
1017,13,right bundle branch block,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
1018,13,right ventricular hypertrophy,0.9921875,0.0,0.0,0.0,0.5728346456692913,0.0078125,0.0,254.0,0.0,2.0
1019,13,s t changes,0.89453125,0.0,0.0,0.0,0.5335597606339963,0.10546875,0.0,229.0,0.0,27.0
1020,13,shortened pr interval,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
1021,13,sinoatrial block,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
1022,13,sinus arrest,1.0,0.0,0.0,0.0,,0.0,0.0,256.0,0.0,0.0
1023,13,sinus arrhythmia,0.9375,0.0,0.0,0.0,0.4359375,0.0625,0.0,240.0,0.0,16.0
